3115	2.45E-03
3114	2.00E-03
3113	1.70E-03
3112	1.40E-03
3111	1.10E-03
3110	8.40E-04
3109	8.20E-04
3108	8.40E-04
3107	8.60E-04
3106	8.80E-04
3105	9.85E-04
3104	1.60E-03
3103	2.30E-03
3102	3.00E-03
3101	3.70E-03
3100	4.22E-03
3099	3.66E-03
3098	2.92E-03
3097	2.18E-03
3096	1.44E-03
3095	8.35E-04
3094	1.04E-03
3093	1.38E-03
3092	1.72E-03
3091	2.06E-03
3090	2.34E-03
3089	2.28E-03
3088	2.16E-03
3087	2.04E-03
3086	1.92E-03
3085	1.86E-03
3084	2.16E-03
3083	2.52E-03
3082	2.88E-03
3081	3.24E-03
3080	3.62E-03
3079	4.08E-03
3078	4.56E-03
3077	5.04E-03
3076	5.52E-03
3075	5.83E-03
3074	5.14E-03
3073	4.28E-03
3072	3.42E-03
3071	2.56E-03
3070	1.84E-03
3069	1.94E-03
3068	2.18E-03
3067	2.42E-03
3066	2.66E-03
3065	2.96E-03
3064	3.58E-03
3063	4.26E-03
3062	4.94E-03
3061	5.62E-03
3060	6.07E-03
3059	5.10E-03
3058	3.90E-03
3057	2.70E-03
3056	1.50E-03
3055	4.68E-04
3054	4.40E-04
3053	5.80E-04
3052	7.20E-04
3051	8.60E-04
3050	1.06E-03
3049	1.64E-03
3048	2.28E-03
3047	2.92E-03
3046	3.56E-03
3045	4.07E-03
3044	3.76E-03
3043	3.32E-03
3042	2.88E-03
3041	2.44E-03
3040	2.07E-03
3039	2.10E-03
3038	2.20E-03
3037	2.30E-03
3036	2.40E-03
3035	2.58E-03
3034	3.22E-03
3033	3.94E-03
3032	4.66E-03
3031	5.38E-03
3030	6.05E-03
3029	6.38E-03
3028	6.66E-03
3027	6.94E-03
3026	7.22E-03
3025	7.29E-03
3024	6.12E-03
3023	4.74E-03
3022	3.36E-03
3021	1.98E-03
3020	8.95E-04
3019	1.58E-03
3018	2.56E-03
3017	3.54E-03
3016	4.52E-03
3015	5.41E-03
3014	5.76E-03
3013	6.02E-03
3012	6.28E-03
3011	6.54E-03
3010	6.67E-03
3009	6.02E-03
3008	5.24E-03
3007	4.46E-03
3006	3.68E-03
3005	3.12E-03
3004	3.88E-03
3003	4.86E-03
3002	5.84E-03
3001	6.82E-03
3000	7.59E-03
2999	7.10E-03
2998	6.40E-03
2997	5.70E-03
2996	5.00E-03
2995	4.54E-03
2994	5.50E-03
2993	6.70E-03
2992	7.90E-03
2991	9.10E-03
2990	1.01E-02
2989	9.62E-03
2988	8.94E-03
2987	8.26E-03
2986	7.58E-03
2985	6.85E-03
2984	5.78E-03
2983	4.66E-03
2982	3.54E-03
2981	2.42E-03
2980	1.43E-03
2979	1.22E-03
2978	1.14E-03
2977	1.06E-03
2976	9.80E-04
2975	8.98E-04
2974	8.00E-04
2973	7.00E-04
2972	6.00E-04
2971	5.00E-04
2970	5.88E-04
2969	1.80E-03
2968	3.20E-03
2967	4.60E-03
2966	6.00E-03
2965	7.16E-03
2964	6.84E-03
2963	6.28E-03
2962	5.72E-03
2961	5.16E-03
2960	4.61E-03
2959	4.14E-03
2958	3.68E-03
2957	3.22E-03
2956	2.76E-03
2955	2.43E-03
2954	2.88E-03
2953	3.46E-03
2952	4.04E-03
2951	4.62E-03
2950	5.03E-03
2949	4.44E-03
2948	3.68E-03
2947	2.92E-03
2946	2.16E-03
2945	1.50E-03
2944	1.44E-03
2943	1.48E-03
2942	1.52E-03
2941	1.56E-03
2940	1.72E-03
2939	2.58E-03
2938	3.56E-03
2937	4.54E-03
2936	5.52E-03
2935	6.36E-03
2934	6.38E-03
2933	6.26E-03
2932	6.14E-03
2931	6.02E-03
2930	5.80E-03
2929	4.94E-03
2928	3.98E-03
2927	3.02E-03
2926	2.06E-03
2925	1.27E-03
2924	1.46E-03
2923	1.82E-03
2922	2.18E-03
2921	2.54E-03
2920	2.82E-03
